timestamp,marigold_seed,rosemary_seed,nasturtium_seed,woad_seed,limpwurt_seed,redberry_seed,cadavaberry_seed,dwellberry_seed,jangerberry_seed,whiteberry_seed,poison_ivy_seed,cactus_seed,belladonna_seed,mushroom_spore,apple_tree_seed,banana_tree_seed,orange_tree_seed,curry_tree_seed,pineapple_seed,papaya_tree_seed,palm_tree_seed,calquat_tree_seed,guam_seed,marrentill_seed,tarromin_seed,harralander_seed,ranarr_seed,toadflax_seed,irit_seed,avantoe_seed,kwuarm_seed,snapdragon_seed,cadantine_seed,lantadyme_seed,dwarf_weed_seed,torstol_seed,barley_seed,jute_seed,hammerstone_seed,asgarnian_seed,yanillian_seed,krandorian_seed,wildblood_seed,acorn,willow_seed,maple_seed,yew_seed,magic_seed,potato_seed,onion_seed,sweetcorn_seed,watermelon_seed,tomato_seed,strawberry_seed,cabbage_seed
1623355200,3459,0,100,99,630,317,1934,1293,147,14,574,19,11,16,6,188,0,0,91,117,52,51,640,302,1150,123,753,1190,526,457,67,1344,102,165,492,323,20498,60894,23557,14141,7517,11,2160,358,444,161,2,38,23276,17269,728,2533,1053,438,3366
1623441600,44,2,9,10,2443,0,0,16,132,14,35,243,103,202,12,214,23,207,145,29,4,1,0,100,733,0,1646,487,239,222,31,952,0,130,412,409,13140,5445,17600,15156,3235,0,12102,414,168,123,24,39,34763,16967,2458,2752,30,1725,3458
1623528000,66,67,2,62,151,55,694,46,38,3,224,457,47,26,15,72,45,34,94,2,58,200,267,37,101,626,2384,543,892,223,95,1199,226,338,139,359,81284,16056,15208,8409,4216,111,3671,903,155,17,53,90,10291,8544,296,4205,82,404,23169
1623614400,1444,312,160,0,2045,0,136,816,0,1015,218,399,131,12,36,136,60,49,125,234,230,3,6566,15,100,119,1855,1726,1485,617,202,700,41,811,15,621,15525,8090,35794,8762,8196,7,5306,442,467,22,64,55,9411,4529,993,990,69,2472,19038
1623700800,201,113,214,0,2811,0,0,30,108,20,291,431,7,133,33,97,12,1,95,46,96,430,36,0,58,116,2906,620,1,95,124,1540,214,1,18,677,11320,10485,14882,8747,263,300,6893,1081,420,39,34,73,12947,7884,2702,2795,1351,837,3221
1623787200,941,3,247,0,2697,0,84,78,324,9,184,86,233,162,72,52,21,204,46,115,41,200,454,200,438,170,1770,23,211,42,82,393,160,330,195,190,92739,5182,12438,2248,700,957,7829,319,307,10,60,96,23222,10911,1510,917,358,136,2846
1623873600,19,0,226,0,5681,4,123,0,1,0,208,24,39,40,12,86,10,23,53,42,7,411,286,0,98,9,2249,1689,360,3,4,1368,71,1167,358,366,19867,3169,8271,11037,5405,0,5110,1,167,38,6,156,16858,161,760,1193,58,1899,1523
1623960000,32,0,349,0,2364,80,2,0,22,179,17,96,15,261,47,38,4,0,28,438,12,205,1447,602,27,319,1264,811,33,428,272,586,43,225,536,652,14935,18317,24071,12456,520,4464,2393,917,352,320,46,33,16335,7772,2366,1396,4684,3506,1006
1624046400,124,3,1185,0,1902,7,0,7,0,12,80,175,422,36,66,27,46,22,104,0,14,0,100,0,800,0,2305,94,27,1667,4,812,168,99,43,584,22898,6190,7442,11243,3537,1557,3505,114,742,29,13,20,17613,6906,3584,1212,0,30,4264
1624132800,248,510,0,22,2338,266,0,68,0,204,256,720,453,287,45,0,3,18,88,100,24,4,2,737,685,12,353,574,71,102,32,844,226,49,256,411,36595,4492,17230,3209,6580,2308,735,44,137,6,28,14,14560,7332,4159,2829,760,1701,2782
1624219200,839,35,249,468,1510,765,380,373,3,64,356,237,61,61,34,40,120,18,28,250,42,1,51,2101,223,920,1779,381,637,166,104,1428,117,19,300,437,21444,11852,17277,12543,8132,5493,3321,666,634,123,73,65,33881,13825,1872,1107,603,3123,265
1624305600,45,16,25,718,1176,30,0,33,1,24,25,398,4,206,72,61,4,20,37,10,17,170,1231,494,25,364,774,766,83,56,10,1249,57,2255,669,243,40780,28578,5452,12292,2483,73,2180,695,744,5,206,46,30148,24898,1900,196,273,1022,310
1624392000,896,0,64,105,687,715,559,16,7,99,246,12,61,17,44,50,5,65,64,29,22,59,103,0,59,0,1788,1100,23,151,58,432,393,322,348,464,28321,8101,6080,6110,6953,25,1106,460,363,171,20,111,35992,28240,313,2529,630,618,3459
1624478400,1359,2445,544,13,766,7,41,1462,1,108,49,13,15,5,30,31,1,1,6,1,98,14,600,28,0,89,2364,2459,20,738,121,635,324,281,37,393,28349,17916,3000,10180,1146,3271,3886,61,471,248,33,44,6361,5961,4740,1005,79,1775,1856
1624564800,46,141,916,314,1940,7,427,1,127,45,15,34,53,13,47,173,24,80,0,8,123,30,619,4,632,112,890,2377,47,139,21,455,48,99,519,185,84955,10536,54339,31240,11156,3456,2244,1319,182,14,21,7,4601,13481,2946,3675,5557,2851,5035
1624651200,129,533,285,0,1672,4,1745,0,0,11,60,468,113,8,79,65,13,60,1,211,157,61,1255,116,3,4,1016,1066,351,625,203,595,983,416,202,585,82631,4022,71459,8,864,51,1736,69,87,139,13,57,21789,12793,1624,2062,751,1701,1036
1624737600,68,836,232,17,949,155,386,0,271,25,109,30,6,10,113,17,69,316,70,157,34,75,570,22,26,25,1154,5349,78,22,0,904,182,195,199,155,12003,7235,5127,1313,2188,100,1159,180,328,110,36,48,4320,2028,2369,2463,543,2818,3515
1624824000,23,109,1062,0,8504,101,994,115,200,190,59,40,227,111,37,73,43,160,13,97,78,66,78,241,92,701,1926,984,720,30,10,2198,111,2,124,725,30600,14468,5008,10570,4496,0,4229,426,523,49,80,100,16830,10387,2924,3820,12,1626,8222
1624910400,61,0,9,0,3468,525,411,10,227,104,224,283,276,218,16,16,57,65,2,65,75,24,1008,67,185,26,1167,1224,130,346,90,1168,28,38,314,409,20750,40521,14608,9352,1214,5519,3846,381,377,2,17,9,14653,8505,164,798,779,1550,5019
1624996800,437,900,967,0,621,246,0,154,213,2,53,0,18,20,27,1,25,28,8,98,48,204,17,11,9,254,1152,484,482,284,4,547,30,473,254,396,7370,10262,10393,8040,1558,0,514,68,678,16,73,21,20387,10031,1015,2512,952,1340,4491
1625083200,110,31,208,98,937,702,0,600,9,601,95,37,173,58,16,0,3,35,2,559,0,135,1688,301,172,16,1636,547,57,215,25,576,155,160,39,901,16680,5588,12615,7121,1147,100,2107,69,226,102,80,100,13001,9467,908,5964,1235,1259,3272
1625169600,1661,29,262,116,1168,801,0,0,302,395,836,93,10,17,63,28,0,64,11,219,248,1006,613,760,180,1000,1717,298,71,18,309,954,186,136,10,305,16671,10006,8423,4232,3932,7099,1779,387,38,127,91,49,29988,12594,544,2170,2217,4633,5146
1625256000,1227,113,39,13,375,24,614,176,252,200,172,0,129,300,182,5,62,33,59,104,41,305,198,113,100,1178,1931,1412,0,245,240,875,64,64,70,410,12034,9573,15341,10250,1350,1049,1483,183,117,181,204,22,9036,2857,10635,637,624,2671,2786
1625342400,527,25,495,247,218,122,955,8,3,298,497,432,288,278,284,256,38,68,64,108,47,57,402,1203,6,43,1757,1469,1320,818,44,1274,158,137,76,441,46460,44994,12173,6405,6244,85,3963,270,408,8,157,56,11773,11475,5116,6078,0,6121,2821
1625428800,131,2746,1752,39,1582,468,0,0,197,171,100,13,150,15,42,21,100,6,202,209,15,0,1,937,613,30,861,859,92,258,214,1450,418,610,2,466,6480,19017,9759,1090,400,9,36,355,0,135,207,109,10506,2081,70,3576,416,6886,2000
1625515200,332,11,570,0,3373,0,0,131,78,31,85,602,11,29,181,49,23,5,80,219,131,1,1904,53,20,452,3471,489,64,1222,35,567,30,8,147,293,14630,18736,19995,8020,1376,8,5506,2007,269,139,39,44,4719,3800,2035,4019,13,894,81451
1625601600,421,0,227,0,860,0,8,0,92,22,659,345,118,203,41,17,40,11,20,72,65,430,1526,561,103,31,1334,2889,23,281,151,1121,35,8,520,461,18040,9937,6835,8286,530,313,1375,180,94,45,1,6,15521,1547,222,915,159,734,1314
1625688000,811,14,497,13,836,0,709,449,63,88,47,17,1,42,139,99,35,26,7,435,27,21,1418,16,17,49,1501,447,47,39,1333,891,423,301,95,222,15241,14344,19497,9420,4330,2000,3923,0,268,0,37,10,26129,18974,985,323,5834,121,3290
1625774400,114,556,29,0,2540,676,912,0,202,541,8,699,318,205,65,1,12,10,29,67,6,69,209,705,92,253,1491,1945,494,174,303,931,214,213,54,491,21156,2915,67359,4114,2000,3766,1324,118,200,35,74,171,10276,6665,1533,932,7097,2381,2889
1625860800,3916,2676,520,0,482,10,1484,2687,57,401,268,556,228,34,403,88,69,27,60,147,18,215,814,735,100,45,1241,1074,476,522,83,156,231,254,389,390,14461,27035,1700,21166,9160,1797,4024,29,6,248,256,19,22787,9316,15,1077,4511,2251,175
1626120000,634,603,585,13,1704,0,0,0,20,1,9,5,107,23,61,17,25,17,9,15,8,11,1749,629,220,222,838,246,15,146,175,656,388,532,7,239,47764,8085,15048,12668,5367,100,6332,62,244,21,8,13,9737,7737,705,1111,1886,1882,4907
1626206400,66,82,23,0,1511,0,128,149,138,3,264,31,285,42,51,35,26,173,54,6,72,241,1269,17,22,89,2395,1507,172,47,37,1066,1414,332,115,404,34354,16865,2137,10120,2286,183,9311,21,127,20,23,177,13550,5861,1092,1359,100,2098,3580
1626292800,5561,7,400,59,939,10,0,0,118,3,47,256,214,46,16,61,18,12,38,200,11,500,699,857,16,30,180,251,202,163,53,601,496,104,222,424,7539,9174,7941,5799,2100,4424,2521,392,250,159,16,13,12673,3831,94,2514,311,468,114
1626379200,71,100,142,10,1334,30,0,0,2,145,41,4,32,233,89,5,293,36,0,0,259,83,2650,612,3,6,1235,1887,529,800,120,1221,116,166,50,578,12272,6966,8011,12400,0,287,6520,2,183,37,33,80,14047,8085,0,1352,2989,4171,10619
1626465600,132,61,380,420,88,0,0,0,12,100,62,310,3,9,330,228,3,454,60,463,121,110,1203,664,31,0,1090,2230,21,165,209,622,60,30,15,509,14411,23599,2443,9568,1056,2000,235,353,152,31,42,38,5466,96,300,3020,428,536,915
1626724800,113,406,259,4,1050,0,0,0,497,0,477,50,27,312,8,32,42,37,17,509,39,586,610,22,0,28,713,230,37,58,485,1160,122,0,137,959,11924,21629,8460,8040,5500,0,5730,29,256,73,26,158,15406,8038,10,289,3434,971,1373
1627243200,127,100,411,0,398,0,15,0,0,541,749,122,0,30,25,19,249,21,92,514,177,38,1863,1255,10,32,1406,489,83,471,83,1137,106,34,219,961,9891,15082,9612,4406,7180,0,690,165,268,48,44,184,9925,3890,378,1420,981,646,2540
1627416000,810,9,1187,0,895,0,394,31,247,472,4,119,12,8,81,49,7,39,190,179,58,55,1194,3,436,110,2195,1179,629,52,72,1714,98,145,187,763,13057,18056,7774,12171,7522,2748,2571,241,589,187,306,75,15258,13389,4928,2796,4414,3242,14082
1627502400,20,183,246,4,75,74,210,65,27,1,14,284,0,43,90,35,1,74,17,240,68,7,615,306,71,0,718,261,746,7,170,1023,246,95,219,495,8090,7553,23938,8320,1124,2800,1828,611,301,7,2,21,18994,1420,847,1147,1788,648,2301
1627761600,390,0,1,138,942,10,0,200,1,253,15,6,86,20,194,79,7,41,6,487,8,29,205,483,55,79,1708,1452,36,71,73,1122,232,163,65,261,61192,2505,39,2010,14,3147,6300,30,586,252,104,36,2900,1099,635,3,159,581,701
1627848000,179,136,1250,182,1989,63,0,16,858,3,51,383,20,21,305,29,43,74,61,15,53,377,2643,2054,210,1201,1441,2408,72,109,110,1087,94,211,217,293,24860,15748,26583,5143,886,54,551,965,243,305,28,34,5145,1201,1438,1950,1218,5670,2557
1628366400,32,737,100,1,1528,925,1,0,100,10,45,145,1014,408,10,212,167,0,74,193,55,11,39,1796,106,111,1700,608,101,179,51,1558,9,294,83,721,56827,4045,10790,15470,7190,2313,1138,380,103,258,185,26,21397,7904,4257,3339,5550,1009,135
1628452800,16,0,211,0,9,84,4,168,0,222,34,67,188,533,179,221,14,109,254,136,101,357,1333,22,357,879,1308,533,83,563,76,968,95,52,5,745,10141,14536,40260,5499,3703,2013,2767,836,423,269,30,8,2555,1542,402,2000,596,1680,893
1628539200,3188,2658,4081,48,247,30,0,17,217,4,53,528,4,31,116,75,23,132,36,122,31,57,2565,620,20,95,1410,971,58,429,26,964,168,197,6,147,26559,13880,17428,7727,5039,0,2212,795,241,285,83,177,13771,5096,4357,1893,10171,10,1041
1629144000,50,268,100,28,2896,0,0,0,23,100,68,817,21,330,126,107,60,497,73,83,47,122,68,600,15,550,2994,1644,834,217,31,1518,124,346,231,765,89815,13210,5930,5140,4574,0,248,799,107,52,8,6,227,2593,2024,1001,220,2462,387
1629576000,458,41,190,15,1781,445,0,405,141,311,86,16,248,32,51,26,29,318,26,253,303,0,1606,69,38,484,1425,229,119,70,231,320,190,90,58,275,28459,9922,14948,9265,644,23,719,282,146,122,75,139,5231,3522,2069,615,727,1506,3100
1630458000,9,0,126,0,1830,10,0,0,359,200,34,7,2,124,73,11,30,130,59,117,77,0,37,606,111,0,1179,2407,110,53,137,1362,165,24,318,646,5090,6195,17600,7149,5095,1472,701,795,549,106,38,12,1873,831,954,2088,109,639,821
1630699200,6287,1242,676,1208,2191,6,2,10060,841,231,90,377,186,94,995,23,5,55,115,257,21,172,723,2787,276,64,1594,418,275,23,216,467,60,126,7,141,71366,17226,42014,24171,3248,10,2058,687,130,27,11,11,4870,6970,18364,2255,300,778,6803
1630792800,20,12,25,0,746,0,0,8,40,4,266,4,34,17,106,77,36,57,4,30,89,317,1,33,1,104,2338,1389,808,52,96,1226,195,45,314,1085,36694,2157,21349,10355,1983,0,1168,163,479,77,267,538,4069,199,5248,5094,188,3908,1515
